id,Date,User,Tweet,Media,Likes,Retweets,Comments
12,2022-12-26 14:23:49+00:00,ABC,"Russian military reports that it shot down a Ukrainian drone approaching an airbase deep inside Russia, the second time the airbase has been targeted this month. https://t.co/KADg8py4Lm",,45,14,21
13,2022-12-26 12:50:04+00:00,ABC,"LATEST: Ukrainian drone attack on the Engels Air Force Base in southern Russia kills three, Russia’s Ministry of Defense says.

Ukrainian Air Force spokesman confirms attack, saying, “If the Russians thought the war would not touch them they were wrong.” https://t.co/gCSpmrXN0J https://t.co/NOUub3mlFQ",https://pbs.twimg.com/media/Fk57qA6WQAEIkJI?format=jpg&name=large,522,115,53
14,2022-12-25 12:05:24+00:00,ABC,Chinese Foreign Minister Wang Yi has defended his country’s position on the war in Ukraine and signaled that China would deepen ties with Russia in the coming year. https://t.co/ZRPXqRceDE,,83,32,45
15,2022-12-23 15:31:00+00:00,ABC,"BANKSY ON THE BATTLEFIELD: ABC News' Britt Clennett is in downtown Kyiv, seeing how artists are decorating the city's defensive infrastructure as an act of defiance against Russia's invasion. https://t.co/NMOeLqRA5U https://t.co/XDdphvXgs0",https://pbs.twimg.com/media/Fkq09pBaMAA0qSt.jpg,338,93,21
16,2022-12-23 04:04:38+00:00,ABC,"“Thank you, from the bottom of my heart. Because of you I never lost hope.”

Brittney Griner posts an open letter thanking fans for their support and urging them to write to Paul Whelan, an American detained in Russia. https://t.co/7qt84FJgpn",,364,56,46
17,2022-12-22 11:57:04+00:00,ABC,"“Thank you, from the bottom of my heart. Because of you I never lost hope.”

Brittney Griner posts an open letter thanking fans for their support and urging them to write to Paul Whelan, an American detained in Russia. https://t.co/pw6lBR0R3q",,286,32,52
18,2022-12-22 11:35:03+00:00,ABC,"Sarah Krivanek tells @reevewill about her year-long detainment in Russia, saying she was assaulted by fellow inmates and left without hope because she had no contact with the outside world. https://t.co/CpjPKyCaIE",,59,17,19
19,2022-12-22 01:13:43+00:00,ABC,"“This flag is a symbol of our victory.""

Standing before Congress nearly a year into Russia's brutal war against his country, Ukrainian Pres. Zelenskyy displays a battle flag given to him by troops on the front line.

Live updates from his address: https://t.co/cmHHZxF4xX https://t.co/6qotp1vuWY",https://pbs.twimg.com/tweet_video_thumb/Fki14wjWYAUFw-y.jpg,1362,194,151
20,2022-12-22 00:49:11+00:00,ABC,"Ukrainian Pres. Zelenskyy hails ""our first joint victory.""

""We defeated Russia in the battle for minds of the world...It gives us courage, which inspires the entire world.""

""The Russian tyranny has lost control over us.""

LIVE UPDATES: https://t.co/cmHHZxF4xX https://t.co/etDD19bjMc",https://pbs.twimg.com/media/FkiwPrzWIAETPMj.jpg,392,78,86
21,2022-12-21 22:30:00+00:00,ABC,"Tom Soufi Burridge is in Kyiv, Ukraine, where a train station is determined to get into the holiday spirit. While Russia targets power stations in its invasion of Ukraine, passersby can use a pedal bike to power holiday lights. https://t.co/yIoR3VvNvT https://t.co/8Z20x586Sf",https://pbs.twimg.com/amplify_video_thumb/1605623443533201415/img/G_o1ND8L6Y4-h6a0.jpg,111,23,12
22,2022-12-21 22:14:02+00:00,ABC,"Pres. Biden: Russia's war against Ukraine ""could end today if Putin had any dignity at all."" https://t.co/2CXjby0eor https://t.co/J1Lf168G84",https://pbs.twimg.com/media/FkiMvftXoBAxSIn.jpg,227,32,44
23,2022-12-21 21:54:57+00:00,ABC,"NEW: Pres. Biden: ""Ukraine has won the battle of Kyiv, has won the battle of Kherson, has won the battle of Kharkiv. Ukraine has defied Russia's expectations at every single turn.""

LIVE UPDATES: https://t.co/2CXjby0eor https://t.co/l4I0thzjH1",https://pbs.twimg.com/amplify_video_thumb/1605683239686897665/img/DAtRmmTkhvknHlvE.jpg,251,49,44
24,2022-12-21 13:49:33+00:00,ABC,The U.S. and its allies clash with Iran and its ally Russia over Western claims that Tehran is supplying Moscow with drones that have been attacking Ukraine. https://t.co/WX4aTog9IR,,56,28,20
25,2022-12-21 00:22:06+00:00,ABC,"Appropriators set aside $45 billion in aid for Ukraine and NATO allies amid Russia's ongoing invasion—$7 billion more than what the Biden administration had requested.

The bill also includes a pay raise for American troops and civilian federal employees. https://t.co/fH0CVzMrpT",,87,25,45
26,2022-12-20 14:30:00+00:00,ABC,"'CHRISTMAS IS NOT CANCELLED': @ABC News' Britt Clennett is in Bucha, the scene of death and destruction amid Russia's invasion of Ukraine. But Christmas there is not cancelled, as we saw at a tree-lighting ceremony that is a symbol of Ukrainian resistance. https://t.co/NMOeLqRA5U https://t.co/p5fTaAL0eu",https://pbs.twimg.com/amplify_video_thumb/1605203542402224128/img/2_ZKxt059mFT-KfW.jpg,190,62,22
27,2022-12-18 22:51:45+00:00,ABC,"With prominent Republicans in Congress calling for more scrutiny of aid to Ukraine as it defends from Russia's invasion, the country's ambassador to the U.S. said Sunday that ""we actually welcome the transparency and accountability."" https://t.co/j2HPpQUKO8",,85,31,31
28,2022-12-16 08:03:50+00:00,ABC,"Ukrainian authorities have reported explosions in at least three cities, saying Russia has launched a major missile attack on energy facilities and infrastructure. https://t.co/Gbg0YZT6qX",,32,16,15
29,2022-12-14 16:18:05+00:00,ABC,"The U.S. military formally launches a space force unit in South Korea, a move that will likely enable Washington to better monitor its rivals North Korea, China and Russia. https://t.co/VMRlengotE",,85,28,14
30,2022-12-14 13:04:46+00:00,ABC,"Seven people, including an Eastern European immigrant living in New Hampshire, have been charged with being part of an international smuggling ring that procured sensitive technology for Russia. https://t.co/Gwapnxencg",,89,37,23
31,2022-12-14 01:09:01+00:00,ABC,"Seven people, including an Eastern European immigrant living in New Hampshire, have been charged with being part of an international smuggling ring that procured sensitive technology for Russia. https://t.co/8Eg2r3zHlv",,126,61,14
32,2022-12-13 21:39:55+00:00,ABC,"Before signing Respect for Marriage Act, Pres. Biden references Cherelle Griner’s hard work to free her wife Brittney Griner from imprisonment in Russia: “That all-consuming, life-altering love and commitment—that’s marriage.” https://t.co/OB3zoioXz7 https://t.co/h3G6ii5sWr",https://pbs.twimg.com/ext_tw_video_thumb/1602779995818057730/pu/img/qKZj9nKxmv1vZ4vI.jpg,403,62,56
33,2022-12-13 15:09:23+00:00,ABC,The central bank faces major obstacles in achieving the economic feat since it lacks precise tools for guiding economic performance and faces factors like the Russia-Ukraine war that extend beyond its control. https://t.co/otT9eWn2nu,,26,9,9
34,2022-12-12 00:58:36+00:00,ABC,"Rep. Adam Kinzinger celebrated the release of Brittney Griner from Russia but said he was worried about the future ""ramifications"" from prisoner swaps like the one that earned Griner's freedom. https://t.co/xWFegQxZsc",,59,19,21
35,2022-12-09 11:33:08+00:00,ABC,"📸: WNBA star Brittney Griner arrives at Kelly Field in San Antonio, Texas, following her release in a prisoner swap with Russia. https://t.co/5VY9w5UrbB https://t.co/u1XZ02XnRo",https://pbs.twimg.com/media/FjiHBIjXEAIxv3V?format=jpg&name=large,370,85,81
36,2022-12-09 11:33:00+00:00,ABC,WNBA star Brittney Griner returns to the U.S. after being freed in a high-profile prisoner exchange following nearly 10 months in detention in Russia. https://t.co/L2Il4nG3zI https://t.co/HfOW59ZY6Q,https://pbs.twimg.com/media/FjiEfrlVEAARwUC.jpg,164,36,22
37,2022-12-09 06:09:51+00:00,ABC,"In celebrating WNBA star Brittney Griner's release, Pres. Biden made a point on to say the prisoner swap was ""not a choice"" between Griner and Paul Whelan, the American former Marine who is still detained in Russia. https://t.co/wpnbarKok1 https://t.co/f8aUgkcKiA",https://pbs.twimg.com/amplify_video_thumb/1600989330935353344/img/qmgbBXcVpo-plhzh.jpg,221,42,79
38,2022-12-08 18:49:23+00:00,ABC,"""Russia is treating Paul's case differently than Brittney's, and while we have not yet succeeded in securing Paul's release we are not giving up,"" says President Biden. 

Whelan was seized in 2018 while visiting Moscow for a friend's wedding. https://t.co/8lSa7zRHCn",,96,31,42
39,2022-12-08 14:56:22+00:00,ABC,"Pres. Biden embraces Brittney Griner's wife, Cherelle in the Oval Office after the WNBA star was released from her monthslong detention in Russia in a prisoner swap. https://t.co/TQsxLTjkub https://t.co/rIz862Rutm",https://pbs.twimg.com/media/Fjdr8mYXoAAw9KB?format=jpg&name=large,1975,233,892
40,2022-12-08 14:00:17+00:00,ABC,"Pres. Biden on ex-marine Paul Whelan: ""This was not a choice about which American to bring home... sadly, for totally illegitimate reasons, Russia is treating Paul's case differently than Brittney's."" https://t.co/wGdIP4l4td https://t.co/0VUv8wlko1",https://pbs.twimg.com/amplify_video_thumb/1600852486000197633/img/SLyLJ5A5YLhD2nx9.jpg,331,107,121
41,2022-12-08 13:54:54+00:00,ABC,"NEW: Pres. Biden says Brittney Griner ""represents the best about America.""

""We never forgot about Brittney, we've not forgotten about Paul Whelan, who's been unjustly detained in Russia for years."" https://t.co/2hy67tR1T8",https://pbs.twimg.com/amplify_video_thumb/1600851144586166288/img/mBhZDN8cIo1AKO0R.jpg,1165,192,810
42,2022-12-08 13:18:23+00:00,ABC,"BREAKING: Brittney Griner released from Russia in a prisoner swap for arms dealer Viktor Bout, according to a senior U.S. official. https://t.co/9ohNaWu4O8",,1022,424,271
43,2022-12-06 17:02:33+00:00,ABC,"LATEST: Russia has run out of Iranian-made drones, according to Western officials. https://t.co/NLTgaaeBRE",,209,63,17
44,2022-12-06 11:15:00+00:00,ABC,"Surveillance video shows an explosion that struck a military airbase deep inside Russia on Monday, which was the result of drone attacks launched by Ukraine, according to Russian and Ukrainian officials. https://t.co/wOShwHFbkM https://t.co/v4Lei7DrKI",https://pbs.twimg.com/media/FjSVmGnVsAAMkeA.jpg,100,40,8
45,2022-12-06 11:05:46+00:00,ABC,"Russia’s defense ministry confirmed the attacks on the bases located hundreds of miles from the frontline, saying two of its aircraft were damaged and three military personnel killed. https://t.co/5QjX7h0E7Z",,109,41,11
46,2022-12-05 23:36:02+00:00,ABC,"Russia’s defense ministry confirmed the attacks on the bases located hundreds of miles from the frontline, saying two of its aircraft were damaged and three military personnel killed. https://t.co/XEhpTQFlGU",,221,64,56
47,2022-12-05 12:58:51+00:00,ABC,"'SAVE THE CHILDREN AT ANY COST': Hours after Russia invaded Ukraine in February, health staff at a children’s hospital in the south started secretly planning how to save the babies. https://t.co/BW387DAZzk https://t.co/ODBhlnaKRQ",https://pbs.twimg.com/media/FjN0SAdWAAABNxi?format=jpg&name=large,106,37,20
48,2022-12-04 11:28:04+00:00,ABC,The head of U.S. intelligence says fighting in Russia’s war in Ukraine is running at a “reduced tempo” and suggests Ukrainian forces could have brighter prospects in coming months. https://t.co/CXHVxgMgrj,,102,36,34
49,2022-12-02 16:20:32+00:00,ABC,Ukraine bans the activities of religious organizations “affiliated with centers of influence” in Russia. https://t.co/K5Q5ynuums,,127,60,70
50,2022-12-02 15:59:02+00:00,ABC,"The family of Paul Whelan, an American imprisoned in Russia for espionage, say that he has resumed contact after unexpectedly becoming unreachable in November. https://t.co/CFCkeeFJ7q",,57,19,7
51,2022-12-02 12:33:13+00:00,ABC,"Top adviser to Ukraine's president cites military chiefs as saying 10,000 to 13,000 Ukrainian soldiers have been killed in the country's nine-month struggle against Russia's invasion. https://t.co/gXHDfRVr33",,58,32,13
52,2022-12-01 11:04:50+00:00,ABC,"French Pres. Macron tells @GStephanopoulos he believes negotiation with Putin is still ""possible"" to end Russia's invasion. https://t.co/CTpR2xsS2J",,88,28,26
53,2022-12-01 07:12:21+00:00,ABC,"The family of Paul Whelan, the American former Marine held hostage by Russia, say they are worried for his safety after he dropped out of contact at the prison camp where is being held last week. https://t.co/gVEpviuD26",,69,31,8
54,2022-11-30 17:34:37+00:00,ABC,"European Union proposes U.N.-backed specialized court to investigate possible war crimes committed by Russia in Ukraine, and to use frozen Russian assets to rebuild the war-torn country. https://t.co/hTKO6jjlXP",,95,41,15
55,2022-11-30 15:59:06+00:00,ABC,"The family of Paul Whelan, the American former Marine held hostage by Russia, say they are worried for his safety after he dropped out of contact at the prison camp where is being held last week. https://t.co/GYRzR0c1Xb",,54,28,8
56,2022-11-28 14:17:39+00:00,ABC,"Reps. McCaul and Turner insisted that the incoming House Republican majority would continue to support funding and arming Ukraine in its war against Russia, downplaying critics inside the GOP's conference who have vowed to oppose future aid packages. https://t.co/JY3LGkHc6W",,60,14,21
57,2022-11-28 00:27:07+00:00,ABC,"Reps. McCaul and Turner insisted that the incoming House Republican majority would continue to support funding and arming Ukraine in its war against Russia, downplaying critics inside the GOP's conference who have vowed to oppose future aid packages. https://t.co/ijs697O22Y",,67,28,14
58,2022-11-26 19:59:45+00:00,ABC,"Stunning drone footage shows the Shiveluch volcano in Russia, which remains active and threatens a powerful eruption, he Kamchatka Volcanic Eruption Response Team said. https://t.co/fFodkz0xs7 https://t.co/oZVacdDc4N",https://pbs.twimg.com/amplify_video_thumb/1596582689829781504/img/f4Vq37S-DrznzAa5.jpg,58,15,11
59,2022-11-25 11:36:40+00:00,ABC,Trial opens in Sweden in the case of two Iranian-born Swedish brothers who have been charged with spying for Russia and its military intelligence service GRU for a decade. https://t.co/zXGVzmQO71,,62,25,8
60,2022-11-24 04:44:23+00:00,ABC,European Parliament adopts a resolution recognizing Russia as a state sponsor of terrorism. https://t.co/0y1kj18HxS https://t.co/jPx5ST9KQb,https://pbs.twimg.com/media/FiTZnbiXoAAO5vU?format=jpg&name=large,644,153,67
61,2022-11-23 12:19:04+00:00,ABC,JUST IN: The European Parliament adopts a resolution recognizing Russia as a state sponsor of terrorism. https://t.co/8ns7xZiiLm https://t.co/fWn4IvewiX,https://pbs.twimg.com/media/FiP4GGIWQAAo-Ij?format=jpg&name=large,2587,695,231
62,2022-11-19 09:07:53+00:00,ABC,"A gas explosion in an apartment building has killed at least nine people, including four children, on the island of Sakhalin in far eastern Russia. https://t.co/kGaqgPuDyr",,61,22,2
63,2022-11-18 15:52:29+00:00,ABC,"When Russia's top military brass announced in a televised appearance that they were pulling troops out of the key city of Kherson in southern Ukraine, one man missing from the room was President Vladimir Putin. https://t.co/msQ74GTNnl",,69,21,7
64,2022-11-17 19:12:24+00:00,ABC,"The fall of the Berlin Wall symbolized hope for cooperation with Moscow. Now, Russia’s war in Ukraine has ushered in a new era of confrontation in Europe — and the rise of new barriers of steel, concrete and barbed wire, this time built by the West. https://t.co/15pHEQuc84",,57,27,8
65,2022-11-16 02:04:58+00:00,ABC,"BREAKING: Pres. Biden makes remarks on Poland following meeting with world leaders, says preliminary information indicates “it’s unlikely” that projectile was fired from Russia. https://t.co/U7pWMhVsM9 https://t.co/0V5jhK4rcG",https://pbs.twimg.com/amplify_video_thumb/1592700104749846531/img/mtgKPQ8Cw3Abux2W.jpg,1128,658,184
66,2022-11-09 23:38:11+00:00,ABC,Russia's defense minister has ordered Russian troops to retreat from the key southern city of Kherson and set up defensive positions across the Dnieper River as Ukrainian troops continued with a counteroffensive targeting the city. https://t.co/AqPt5uuOPT,,112,25,17
67,2022-11-09 20:36:41+00:00,ABC,"Russian troops will retreat from the key city of Kherson in southern Ukraine, Russia’s defense minister and top commander in Ukraine announce. https://t.co/TpQfPvEiNj",,110,36,11
68,2022-11-09 16:19:18+00:00,ABC,"JUST IN: Russian troops will retreat from the key city of Kherson in southern Ukraine, Russia’s defense minister and top commander in Ukraine announce. https://t.co/JlmXPUwghk https://t.co/A326pMmiLO",https://pbs.twimg.com/media/FhIo0pIXwAEmUH7?format=jpg&name=large,274,74,23
69,2022-11-09 08:32:59+00:00,ABC,"LATEST: Brittney Griner, the WNBA star detained in Russia, has been transferred to a penal colony, a move decried by White House officials. https://t.co/Zth5Otl0jg https://t.co/IZxca2SJpe",https://pbs.twimg.com/media/FhG-FzxWQAALMKu?format=jpg&name=large,433,185,200
70,2022-11-08 17:02:06+00:00,ABC,"Russia has launched deadly attacks in recent weeks using Iranian-made drones.

Now Ukraine is asking for U.S. help to fight back. https://t.co/F3sWSEQ3iR https://t.co/wTqdc5UpYt",https://pbs.twimg.com/media/FhDpB1VXoAAt72f?format=jpg&name=large,266,94,59
71,2022-11-03 18:32:11+00:00,ABC,"WNBA star Brittney Griner, who is facing nine years in a Russian prison, met with U.S. officials in Russia, according to the State Department. https://t.co/kwKTmY1pgC",,126,53,76
72,2022-11-03 16:15:50+00:00,ABC,"NEW: Western officials are ""confident"" Russia's military is ""setting the conditions"" for withdrawal from the Ukrainian city of Kherson, the only regional capital that has been occupied by Russian forces since the February.

LIVE UPDATES: https://t.co/Lca1DGwwd1",,84,28,5
73,2022-11-02 14:36:07+00:00,ABC,The White House accuses North Korea of covertly shipping a “significant number” of artillery shells to Russia in support of its invasion of Ukraine. https://t.co/QqQD5xR9tt,,182,68,54
74,2022-11-02 12:57:45+00:00,ABC,Turkish Pres. Recep Tayyip Erdogan announces that Russia has agreed to resume its participation in a deal brokered by Turkey and the United Nations to keep grain and other commodities shipping out of Ukraine's ports amid the ongoing war. https://t.co/TxOxwUFqjn,,57,17,4
75,2022-10-31 09:23:02+00:00,ABC,"LATEST: Russia again launches a series of coordinated strikes across Ukraine, targeting energy infrastructure, including in the Kyiv region. https://t.co/4Y0qayezet",,45,28,4
76,2022-10-29 15:35:41+00:00,ABC,"BREAKING: The Russian Defense Ministry announced that Russia is suspending its participation in the execution of agreements on the export of grain from Ukrainian ports, according to Russian news agency Interfax. https://t.co/ncZYDFTSuQ",,94,53,35
77,2022-10-28 11:34:00+00:00,ABC,Poland tears down Soviet-era monuments as historically strained relations between Warsaw and Moscow hit new lows due to Russia's invasion of Ukraine. https://t.co/EAhrTX6S2u https://t.co/zA6ByFY9PJ,https://pbs.twimg.com/media/FgJrxytXkAEWKZ5.jpg,350,75,13
78,2022-10-28 02:01:26+00:00,ABC,France's TotalEnergies reports third-quarter net income rose to $6.6 billion despite losses from pulling out of a venture in Russia. https://t.co/ZqJbJePaPh,,23,9,3
79,2022-10-27 20:10:03+00:00,ABC,"The World Anti-Doping Agency sends a warning to Russia to resolve the ongoing doping case for teenage ice skating phenomenon Kamila Valieva, who tested positive for a banned substance ahead of the 2022 Winter Olympics. https://t.co/LHAUe4ZtPb",,52,19,7
80,2022-10-27 11:59:03+00:00,ABC,LATEST: Russia is threatening to target commercial satellites from the U.S. and its allies if they become involved in the war in Ukraine. https://t.co/N2JkbNTi79,,91,49,44
81,2022-10-26 11:56:08+00:00,ABC,"The mobilized reservists that  Putin visited last week looked picture-perfect.

But activists and draftees themselves paint a bleak picture of Russia's mobilization. https://t.co/Lgb3Xug2Ik https://t.co/OTC3srx1wF",https://pbs.twimg.com/media/Ff_mVJKXgAMCnT5?format=jpg&name=large,43,19,14
82,2022-10-24 21:36:20+00:00,ABC,"U.S. officials are rejecting as false Russian claims being made to senior Western officials that Ukraine is preparing to use a radioactive ""dirty bomb"" in Ukraine, saying they are not seeing any indications Russia is preparing to use nuclear weapons. https://t.co/pYxkpk1v3i",,177,64,46
83,2022-10-24 12:15:19+00:00,ABC,"As it looks ahead to a decisive winter, Russia is constructing a massive fortification in the eastern Ukrainian territory it occupies, according to satellite imagery and statements by a key ally of Russian President Vladimir Putin. https://t.co/RFwr81ZBUq",,36,22,8
84,2022-10-22 20:16:38+00:00,ABC,"ANALYSIS: Experts say in reality Putin appears to have laid the groundwork to apply a form of martial law across the whole of Russia, just under another name. Via @Reevellp. https://t.co/FG5Pd8MbFb",,73,41,30
85,2022-10-20 11:03:15+00:00,ABC,"LATEST: The U.S. is committed to stopping Russia from obtaining foreign weapons, including Iran-made drones, a State Department official says. https://t.co/7TN0HZtbEZ",,63,13,19
86,2022-10-19 20:47:07+00:00,ABC,"Dramatic CCTV footage shows the moment a strike hit the city council building in Russia-held Enerhodar, Ukraine. https://t.co/6VWvGsEX1r https://t.co/lk8mYzJ0p8",https://pbs.twimg.com/media/FfdZQrTUoAE5cDx.jpg,85,41,17
87,2022-10-19 17:37:50+00:00,ABC,European Union officials and diplomats say the bloc has evidence that Iran is supplying drones to Russia for use its war in Ukraine and is drawing up a list of sanctions in retaliation. https://t.co/laqpWvWMEq,,208,65,26
88,2022-10-19 12:06:04+00:00,ABC,"Russia announces the mass evacuation of civilians from the key city of Kherson, as well as all of its civilian occupation administration there. https://t.co/xwkoj1IsWC",,27,12,8
89,2022-10-18 19:13:24+00:00,ABC,"Russia has ordered hundreds of military drones from Iran’s government, according to western and Ukrainian officials, as it seeks to fill gaps in its own drone arsenal and as it runs short of long-range missiles. 

What to know: https://t.co/zwpgsFOBDp https://t.co/72mTnEigDD",https://pbs.twimg.com/media/FfX9sj3XEAE7lDr?format=jpg&name=large,100,44,33
90,2022-10-18 08:36:57+00:00,ABC,Iran’s government has denied it is supplying drones to Russia to use in Ukraine but their deployment has already been widely documented since September. https://t.co/uR48d0WT8t,,100,51,23
91,2022-10-17 21:07:04+00:00,ABC,The attack highlighted how Russia is increasingly turning to using attack drones built and supplied by Iran to bolster its failing war effort in Ukraine. https://t.co/cIxq7hFxil,,113,52,33
92,2022-10-16 18:21:15+00:00,ABC,A Ukrainian diplomat is expressing optimism about securing the money needed for the continued operation of a satellite network funded by. Elon Musk that has provided key battlefield and humanitarian contacts in the war with Russia. https://t.co/oK2xUhqho0,,98,26,18
93,2022-10-16 07:31:31+00:00,ABC,"After a COVID-19 hiatus, the “First Global” robotics challenge for high school students is taking place in person again, with teams from almost every country in the world — though not Russia. https://t.co/cIhQgEspXW",,31,13,6
94,2022-10-15 14:33:01+00:00,ABC,The Polish operator of an oil pipeline running to Germany says it has fixed the damage that caused a leak earlier this week and that the flow of crude oil from Russia has been fully restored. https://t.co/3i0CxUfJHB,,58,16,19
95,2022-10-14 22:10:31+00:00,ABC,The World Health Organization is warning Ukraine could face several health crises this winter as its war with Russia enters its eighth month. https://t.co/B1KNKSt4Vs,,74,30,20
96,2022-10-12 19:45:04+00:00,ABC,"Ukraine's nuclear energy company has accused Russia of ""kidnapping"" a top official at the Zaporizhzhia nuclear power plant for the second time this month, amid growing concerns about the safety and security of the Russian-controlled facility. https://t.co/nNFbRpeb8h",,88,62,17
97,2022-10-12 17:04:20+00:00,ABC,"Russia's military is running out of weapons, head of the U.K.'s GCHQ says. https://t.co/txgwap3jem",,137,42,40
98,2022-10-12 11:50:05+00:00,ABC,LATEST: Russian authorities announce that eight people have been arrested in connection with Saturday's explosion on a key bridge linking Russia to the Moscow-annexed Crimean Peninsula. https://t.co/rg3yELZlfM https://t.co/I5SgFYVLmn,https://pbs.twimg.com/media/Fe3er-vWAAUDTk_?format=jpg&name=large,68,26,19
99,2022-10-12 09:59:05+00:00,ABC,"While the barrage was intended to terrorize, independent analysts said it underlined not Russia’s strength but growing weakness, illustrating its inability to shift the military situation in its favor. https://t.co/jy7X1uMk3c",,58,16,16
100,2022-10-12 08:27:11+00:00,ABC,"Russia's military is running out of weapons, head of the U.K.'s GCHQ says. https://t.co/3zCJohKXDw",,90,44,35
101,2022-10-11 19:19:13+00:00,ABC,How modified drones have become a critical element in Ukraine's fight against Russia: https://t.co/YixcjJdpk5 https://t.co/ScjpikIpNz,https://pbs.twimg.com/amplify_video_thumb/1579781021112975361/img/WoK4CTUdj2yTsaI4.jpg,109,29,8
102,2022-10-11 14:19:45+00:00,ABC,Drones have proved a key weapon in Ukraine's war against Russia's invasion. Now Kyiv plans to put hundreds more on the front lines. https://t.co/RRaAkkVDJs,,90,29,11
103,2022-10-11 12:59:34+00:00,ABC,"Russia is in a “desperate” position in its war in Ukraine and is running out of weapons and allies, according to the U.K.’s Director of GCHQ Jeremy Fleming. https://t.co/o0moQAKjWI",,140,42,32
104,2022-10-11 00:47:51+00:00,ABC,"Pres. Biden and top U.S. officials denounced Russia's latest aerial assault across Ukraine, with the president saying in a statement that the attacks ""only further reinforce our commitment"" to supplying billions in aid and weapons to Ukrainian forces. https://t.co/WdQfpYrXnl",,173,60,59
105,2022-10-10 23:00:02+00:00,ABC,How modified drones have become a critical element in Ukraine's fight against Russia: https://t.co/2SwEpWKAKO https://t.co/bdHR4B7Pke,https://pbs.twimg.com/media/Fet2UPUXwAAPLCL.jpg,219,70,20
106,2022-10-10 16:45:00+00:00,ABC,"SOUND ON: A reporter is forced to take cover during a live broadcast from Ukraine, as Russian missiles strike Kyiv.

Russia launched a wave of attacks against civilian targets across Ukraine Monday. Read more: https://t.co/iHZfrRwKx9 https://t.co/Fo0XZCkGKZ",https://pbs.twimg.com/amplify_video_thumb/1579442847756992514/img/sKQjb5fSgrzthUGr.jpg,121,54,34
